fid,STE_CODE21,STE_NAME21,SAL_CODE21,SAL_NAME21,area,bf_area,bf_area_pct
"2440","5",Western Australia,"50299",Cleaverville,10.6936310145958,10.2748422878966,0.960837555912717
"2441","5",Western Australia,"50300",Clifton (WA),41.9875889237415,31.9401215449757,0.760703873780078
"2442","5",Western Australia,"50301",Cloverdale,4.91023436070453,0.425175115768328,0.0865895768989983
"2443","5",Western Australia,"50302",Coblinine,257.295962283992,142.526987351986,0.553941795614621
"2444","5",Western Australia,"50303",Coburn,1309.64193681995,1309.64193681994,0.999999999999997
"2445","5",Western Australia,"50304",Cockburn Central,3.42186467028277,1.79902810429531,0.525744960026909
"2446","5",Western Australia,"50305",Cocklebiddy,9647.3249875863,9647.13354046604,0.999980155419195
"2447","5",Western Australia,"50306",Codjatotine,207.14630586509,28.9609556534415,0.139809182367477
"2448","5",Western Australia,"50307",Cold Harbour,49.8731288401818,9.96856068880037,0.199878389838836
"2449","5",Western Australia,"50308",Collanilling,136.13338969894,42.8862818931073,0.315031323233416
"2450","5",Western Australia,"50309",College Grove,6.95370121966803,6.43485285501111,0.925385295072876
"2451","5",Western Australia,"50310",Collie (WA),64.6345553933034,52.0249702567704,0.804909540108952
"2452","5",Western Australia,"50311",Collie Burn,17.5965428227195,17.2484925182718,0.98022052922814
"2453","5",Western Australia,"50312",Collingwood Heights,3.29893206495618,2.9848891300663,0.904804667478336
"2454","5",Western Australia,"50313",Collingwood Park (WA),2.40894037228405,2.38230279761095,0.988942202563589
"2455","5",Western Australia,"50314",Collins,159.03214470346,154.38051494843,0.970750380285043
"2456","5",Western Australia,"50315",Commodine,99.1609042790589,41.6732031604032,0.420258401871028
"2457","5",Western Australia,"50316",Como (WA),7.96570126506732,0.00837570888950117,0.00105147162952644
"2458","5",Western Australia,"50317",Condingup,1216.80767032764,302.361619226944,0.248487601286676
"2459","5",Western Australia,"50318",Connolly,3.5101635289101,1.74083437472933,0.495941103709735
"2460","5",Western Australia,"50319",Contine,108.073042844,72.596476747684,0.671735289738024
"2461","5",Western Australia,"50320",Coodanup,5.83775180877478,1.9044000868901,0.326221488900501
"2462","5",Western Australia,"50321",Coogee (WA),6.58875986893746,4.65216209540008,0.706075526797171
"2463","5",Western Australia,"50322",Cookernup,102.043083729137,50.2487783250848,0.492427085587351
"2464","5",Western Australia,"50323",Cooladar Hill,6075.1923482735,5971.89103932627,0.982996207687715
"2465","5",Western Australia,"50324",Coolbellup,3.84835787178951,1.09357832036594,0.284167522044257
"2466","5",Western Australia,"50325",Coolbinia,1.06665334223336,,0
"2467","5",Western Australia,"50326",Coolcalalaya,3847.80770295592,3835.29430747097,0.996747915579218
"2468","5",Western Australia,"50327",Coolgardie (WA),145.279529732733,137.449060848033,0.94610067296401
"2469","5",Western Australia,"50328",Cooljarloo,842.408448835984,719.548605818224,0.854156444908021
"2470","5",Western Australia,"50329",Cooloongup,14.7156409127132,11.0254985540081,0.749236721622017
"2471","5",Western Australia,"50330",Coolup,73.49843988785,7.38627659222413,0.100495692201014
"2472","5",Western Australia,"50331",Coomalbidgup,1310.03544270675,488.106098534501,0.372589994608078
"2473","5",Western Australia,"50332",Coomberdale,342.752635657012,93.684725864904,0.273330431683837
"2474","5",Western Australia,"50333",Coonabidgee,55.7618247320982,28.5588681933685,0.512158063882892
"2475","5",Western Australia,"50334",Coondle,83.8453071008644,83.8453071008548,0.999999999999885
"2476","5",Western Australia,"50335",Coorow,323.135033609728,131.420959726222,0.406706008500917
"2477","5",Western Australia,"50336",Cooya Pooya,2235.57501062548,2179.67590316472,0.974995646670286
"2478","5",Western Australia,"50337",Copley (WA),121.113237338153,121.113237338157,1.00000000000004
"2479","5",Western Australia,"50338",Coral Bay,2.59576013678807,2.41760396279215,0.931366472783435
"2480","5",Western Australia,"50339",Corinthia,494.019728800491,259.823192862641,0.525936876030249
"2481","5",Western Australia,"50340",Corrigin,473.725466601878,131.22394894475,0.277004210658219
"2482","5",Western Australia,"50341",Cosmo Newbery,13972.356742815,13952.344648007,0.998567736626228
"2483","5",Western Australia,"50342",Cossack (WA),26.9924334735475,6.21192637895069,0.230135841032576
"2484","5",Western Australia,"50343",Cottesloe,4.65133529206435,0.0877828646061234,0.0188726159466272
"2485","5",Western Australia,"50344",Courtenay,80.5312320803776,80.1699129839864,0.995513304750751
"2486","5",Western Australia,"50345",Cowalellup,392.414404797797,156.789843207458,0.399551701697211
"2487","5",Western Australia,"50346",Cowalla,137.448961404703,118.820889523144,0.864472807279269
"2488","5",Western Australia,"50347",Cowaramup,118.041093066657,117.416428761939,0.994708077598326
"2489","5",Western Australia,"50348",Cowcowing,286.559690402553,44.3266776095299,0.154685669667149
"2490","5",Western Australia,"50349",Coyrecup,263.37096456383,96.1141317768614,0.364938222920801
"2491","5",Western Australia,"50350",Craigie (WA),5.80478337594578,2.54578402818314,0.43856658609045
"2492","5",Western Australia,"50351",Cramphorne,856.316759677987,205.620945371514,0.240122528313981
"2493","5",Western Australia,"50352",Cranbrook (WA),1447.8987424306,827.469544362417,0.571496832004522
"2494","5",Western Australia,"50353",Crawley,1.75898121020778,0.110121554684331,0.0626053047328021
"2495","5",Western Australia,"50354",Crooked Brook,129.996303210296,100.853841337133,0.775820841412551
"2496","5",Western Australia,"50355",Crossman,167.243463370978,117.845848140098,0.704636496786089
"2497","5",Western Australia,"50356",Crowea,327.845635936289,316.169892186272,0.964386459753621
"2498","5",Western Australia,"50357",Cuballing,219.963110230225,115.943749698772,0.527105429530518
"2499","5",Western Australia,"50358",Cubbine,204.815025708652,27.470042183358,0.134121225180198
"2500","5",Western Australia,"50359",Cue,115.680490648605,103.946906807621,0.898569034629817
"2501","5",Western Australia,"50360",Culham,112.792751218549,112.792751218543,0.999999999999939
"2502","5",Western Australia,"50361",Cullacabardee,19.4191790734594,17.2447900621717,0.888028788289022
"2503","5",Western Australia,"50362",Cullalla,147.766679877124,129.006603956383,0.873042583508402
"2504","5",Western Australia,"50363",Cundeelee,15096.442372646,14661.8829673816,0.971214449435331
"2505","5",Western Australia,"50364",Cunderdin,403.792513789023,42.4176100722725,0.105048034878713
"2506","5",Western Australia,"50365",Cundinup,192.378857582873,165.199238016004,0.858718260892254
"2507","5",Western Australia,"50366",Cunjardine,184.494794819687,43.3478315830389,0.234954225269088
"2508","5",Western Australia,"50367",Currambine,3.90955149699733,0.423428906276821,0.108306261370909
"2509","5",Western Australia,"50368",Cuthbert,7.84401423914876,7.84401423914889,1.00000000000002
"2510","5",Western Australia,"50369",Daadenning Creek,347.665980927676,77.1197098110604,0.221821271109938
"2511","5",Western Australia,"50370",Daggar Hills,6504.81649678708,6491.30999828037,0.997923615752515
"2512","5",Western Australia,"50371",Daglish,0.786310277631003,0.0362100631240755,0.0460506038826928
"2513","5",Western Australia,"50372",Dale,467.934286843031,279.461655328836,0.597224147036231
"2514","5",Western Australia,"50373",Daliak,53.8309579623814,24.048744933435,0.446745624520391
"2515","5",Western Australia,"50374",Dalkeith,3.72559138281981,,0
"2516","5",Western Australia,"50375",Dalwallinu,862.785751913719,124.541828887679,0.144348499742186
"2517","5",Western Australia,"50376",Dalyellup,20.1376567035258,14.9256049206497,0.741178834279979
"2518","5",Western Australia,"50377",Dalyup,843.096307558862,253.766731582738,0.300993764659586
"2519","5",Western Australia,"50378",Dampier,12.6437951215435,10.9430290321448,0.865486108162196
"2520","5",Western Australia,"50379",Dampier Archipelago,160.859113917966,139.924063108473,0.869854742453889
"2521","5",Western Australia,"50380",Dampier Peninsula,5617.23817914744,5237.37659342103,0.932375738109778
"2522","5",Western Australia,"50381",Dandanning,248.549281068698,71.1727178803983,0.286352539723204
"2523","5",Western Australia,"50382",Dandaragan,1217.39675642453,303.721786117931,0.249484635567747
"2524","5",Western Australia,"50383",Dangin,91.4965462370518,18.1959021286993,0.198869824895432
"2525","5",Western Australia,"50384",Darch,4.13737941343945,0.520360326952793,0.125770511948338
"2526","5",Western Australia,"50385",Dardadine,85.1621767827492,38.2705509924062,0.449384368016277
"2527","5",Western Australia,"50386",Dardanup,8.5818688656283,2.23773413146209,0.260751377875809
"2528","5",Western Australia,"50387",Dardanup West,22.4679239257153,16.279150752603,0.724550733144108
"2529","5",Western Australia,"50388",Darkan,812.673301400248,462.24811306412,0.568799433016514
"2530","5",Western Australia,"50389",Darling Downs,12.1217541874702,12.0896786724306,0.997353888344581
"2531","5",Western Australia,"50390",Darlington (WA),14.8967344094634,14.8953015697363,0.999903815179373
"2532","5",Western Australia,"50391",Darradup,395.36783527923,394.296950214291,0.997291420875997
"2533","5",Western Australia,"50392",Dartmoor (WA),712.542890164063,483.482671460765,0.678531325110048
"2534","5",Western Australia,"50393",Dartnall,186.797087182105,88.6660123622926,0.474664855324291
"2535","5",Western Australia,"50394",Datatine,211.475345646448,76.85773887122,0.363435929783104
"2536","5",Western Australia,"50395",Davenport (WA),14.4221682419873,10.5219736687409,0.72956947195417
"2537","5",Western Australia,"50396",Dawesville,15.8113245902736,10.9578283656423,0.693036709421747
"2538","5",Western Australia,"50397",Dayton,2.98596470121992,0.666433133992899,0.223188550661911
"2539","5",Western Australia,"50398",De Grey,3877.17423622596,3537.19200151429,0.912311850332882
"2540","5",Western Australia,"50399",Deanmill,37.6315081034604,25.2603579486368,0.671255530849001
"2541","5",Western Australia,"50400",Deepdale,8.84000800601918,0.923490227395888,0.104467125682135
"2542","5",Western Australia,"50401",Deepdene (WA),48.0903453336239,48.0662132834437,0.999498193452079
"2543","5",Western Australia,"50402",Denbarker,240.657534591172,210.871415278893,0.876230264874608
"2544","5",Western Australia,"50403",Denham,1498.356473534,1462.39057176762,0.975996431822698
"2545","5",Western Australia,"50404",Denmark,13.999775683259,12.7770411436427,0.912660419189541
"2546","5",Western Australia,"50405",Derby (WA),545.291041820918,208.815839040114,0.382943828203751
"2547","5",Western Australia,"50406",Devils Creek,330.985670030332,58.8267858118585,0.17773212298426
"2548","5",Western Australia,"50407",Dewars Pool,105.629601208697,105.629601208701,1.00000000000003
"2549","5",Western Australia,"50408",Diamond Tree,49.143274146206,41.3657635411405,0.841738045740977
"2550","5",Western Australia,"50409",Dianella,13.3038583612071,1.67163270598275,0.125650218199638
"2551","5",Western Australia,"50410",Dindiloa,108.380092038037,17.9192403986003,0.165337010346064
"2552","5",Western Australia,"50411",Dingup,115.319163110787,91.9009394611587,0.796926867851699
"2553","5",Western Australia,"50412",Dinninup,422.947087459726,305.778088475265,0.722970077207073
"2554","5",Western Australia,"50413",Dirk Hartog Island,842.964963872994,834.889700903675,0.990420404980751
"2555","5",Western Australia,"50414",Dixvale,26.002434128361,12.519796535537,0.481485559149308
"2556","5",Western Australia,"50415",Djugun,11.1515651953155,6.20243132659183,0.55619379145067
"2557","5",Western Australia,"50416",Dongara,10.7621397353057,5.90974288076628,0.549123410968091
"2558","5",Western Australia,"50417",Dongolocking,332.037043517464,146.940834726723,0.442543498069046
"2559","5",Western Australia,"50418",Donnelly River,104.092226407868,104.092226407866,0.999999999999971
"2560","5",Western Australia,"50419",Donnybrook (WA),30.207215688073,17.9685502565978,0.594842981959854
"2561","5",Western Australia,"50420",Doodenanning,153.067215689138,18.2594413079762,0.119290347222746
"2562","5",Western Australia,"50421",Doodlakine,298.632997455243,55.8645964368986,0.187067728325204
"2563","5",Western Australia,"50422",Dorre Island,67.1274562503265,,0
"2564","5",Western Australia,"50423",Doubleview,3.22393001893419,,0
"2565","5",Western Australia,"50424",Dowerin,356.983070381003,47.0390060320004,0.13176817035552
"2566","5",Western Australia,"50425",Drome,59.2125011783588,59.212501178361,1.00000000000004
"2567","5",Western Australia,"50426",Drummond Cove,1.9577961190993,0.0680399234219193,0.0347533242905914
"2568","5",Western Australia,"50427",Dryandra,70.365478002903,63.9859936610732,0.909337866765197
"2569","5",Western Australia,"50428",Drysdale River,21901.9222832929,21842.8879792417,0.997304606267541
"2570","5",Western Australia,"50429",Dudawa,449.436115019662,166.524064082261,0.370517763297628
"2571","5",Western Australia,"50430",Dudinin,474.850921406819,176.859984330245,0.372453703588213
"2572","5",Western Australia,"50431",Dudley Park (WA),8.80177174886332,0.529351875385527,0.0601415136053588
"2573","5",Western Australia,"50432",Dukin,250.032760694264,82.0715052416992,0.328243007091598
"2574","5",Western Australia,"50433",Dulbelling,203.32396607375,71.2979794095356,0.350661954841439
"2575","5",Western Australia,"50434",Dulyalbin,395.879418766142,171.785229712883,0.433933216958576
"2576","5",Western Australia,"50435",Dumbarton,88.1301489286359,88.1301489286389,1.00000000000003
"2577","5",Western Australia,"50436",Dumberning,159.886282401331,90.8141897820268,0.567992378195861
"2578","5",Western Australia,"50437",Dumbleyung,306.21650147376,110.72513157746,0.361591001936739
"2579","5",Western Australia,"50438",Duncraig,9.52471385675382,0.940648970398016,0.0987587642573658
"2580","5",Western Australia,"50439",Dundas (WA),1130.9344497791,923.854626590217,0.816894937430428
"2581","5",Western Australia,"50440",Dunn Rock,665.200056403993,490.111245229994,0.736787738533109
"2582","5",Western Australia,"50441",Dunsborough,19.9537821221115,14.894078034874,0.746428819545408
"2583","5",Western Australia,"50442",Durack (WA),32535.0457370223,32255.4833954973,0.991407347517362
"2584","5",Western Australia,"50443",Duranillin,209.806022906676,116.574276371475,0.55562883637201
"2585","5",Western Australia,"50444",Durawah,180.12505011494,50.1897448096603,0.278638339185103
"2586","5",Western Australia,"50445",Dwarda,143.366622535473,30.7446398891406,0.214447682071422
"2587","5",Western Australia,"50446",Dwellingup,33.2198298627183,33.219829862717,0.99999999999996
"2588","5",Western Australia,"50447",Eagle Bay,2.05476745267667,2.04565290108638,0.995564193126372
"2589","5",Western Australia,"50448",East Augusta,4.741671289452,4.17145085521736,0.879742732166374
"2590","5",Western Australia,"50449",East Ballidu,527.993789652268,64.4468168875346,0.122059800987392
"2591","5",Western Australia,"50450",East Beverley,310.152656083621,104.18783777256,0.335924377008946
"2592","5",Western Australia,"50451",East Bowes,211.998895094383,56.2460529049383,0.265312953069389
"2593","5",Western Australia,"50452",East Bunbury,4.35525845373317,0.262442509520628,0.060258768178424
"2594","5",Western Australia,"50453",East Cannington,3.39876522668025,0.433779335339642,0.127628508122444
"2595","5",Western Australia,"50454",East Carnarvon,5.49625590253541,2.36320990678741,0.429967226543667
"2596","5",Western Australia,"50455",East Chapman,100.124953791744,44.7368630256948,0.446810323815435
"2597","5",Western Australia,"50456",East Damboring,127.45573341191,14.1352893286078,0.110903518815631
"2598","5",Western Australia,"50457",East Fremantle,3.89063918793735,,0
"2599","5",Western Australia,"50458",East Lyons River,13866.8140384187,13866.8140381183,0.999999999978342
"2600","5",Western Australia,"50459",East Munglinup,906.927138068704,349.476282904847,0.385341080044264
"2601","5",Western Australia,"50460",East Murchison,9120.09352104452,9112.47455948835,0.999164596115315
"2602","5",Western Australia,"50461",East Nabawa,136.280094730402,24.1676281111573,0.177337916876029
"2603","5",Western Australia,"50462",East Nannup,128.614544897323,115.515826177693,0.898155230187318
"2604","5",Western Australia,"50463",East Newdegate,596.172866887803,205.22398659338,0.344235704091514
"2605","5",Western Australia,"50464",East Perth,3.96880918938209,0.209876531948024,0.0528814870993333
"2606","5",Western Australia,"50465",East Pingelly,1119.38576620348,429.601132397291,0.383782915030562
"2607","5",Western Australia,"50466",East Popanyinning,127.153094540403,67.4636792772405,0.530570486869306
"2608","5",Western Australia,"50467",East Rockingham,10.8545910910202,10.2233783731427,0.94184831905831
"2609","5",Western Australia,"50468",East Victoria Park,4.77795163392976,0.013467610346029,0.00281869959720631
"2610","5",Western Australia,"50469",East Wickepin,163.898418352116,47.6641082052325,0.290814936986347
"2611","5",Western Australia,"50470",East Yuna,635.346719248324,198.672297291282,0.312699021293965
"2612","5",Western Australia,"50471",Eastbrook,72.2514273552918,40.0115994400098,0.553782823462509
"2613","5",Western Australia,"50472",Eaton (WA),7.94643271953918,3.77050277114912,0.474489988681081
"2614","5",Western Australia,"50473",Eden Hill,2.81030127524795,0.463509597098913,0.164932351268288
"2615","5",Western Australia,"50474",Edgewater,6.03718092794941,3.30282320359597,0.5470803746009
"2616","5",Western Australia,"50475",Eganu,1740.71434237897,1191.10014427257,0.684259395855121
"2617","5",Western Australia,"50476",Eglinton (WA),19.1759125568776,17.5866510946372,0.917121990542747
"2618","5",Western Australia,"50477",Eighty Mile Beach,10724.1674049498,10427.8555149478,0.97236970677414
"2619","5",Western Australia,"50478",Elabbin,155.858371387124,38.6455884622493,0.247953241897162
"2620","5",Western Australia,"50479",Elachbutting,1189.59373638453,896.036928163783,0.753229359535013
"2621","5",Western Australia,"50480",Elgin (WA),74.2012984270678,27.8039712536892,0.374710036658154
"2622","5",Western Australia,"50481",Elleker,37.984695127057,37.7886148365176,0.994837913273134
"2623","5",Western Australia,"50482",Ellenbrook,15.9938558311386,6.11518211938006,0.382345707248052
"2624","5",Western Australia,"50483",Ellendale (WA),223.929319678386,58.5879184820465,0.261635763312246
"2625","5",Western Australia,"50484",Embleton,2.16346197780064,,0
"2626","5",Western Australia,"50485",Emu Flat (WA),5131.48328622068,5064.29568016275,0.986906786535125
"2627","5",Western Australia,"50486",Emu Point,2.25347789659889,2.05875384448907,0.913589544231291
"2628","5",Western Australia,"50487",Eneabba,1777.37957439176,1295.57964067456,0.72892681976382
"2629","5",Western Australia,"50488",Ennuin,1413.9692934344,1365.81910725963,0.965946795027053
"2630","5",Western Australia,"50489",Eradu,52.8755067017846,19.4109487669755,0.367106624177663
"2631","5",Western Australia,"50490",Eradu South,92.7864392341567,33.2992331563311,0.358880386306202
"2632","5",Western Australia,"50491",Erskine (WA),4.78501185998062,1.63264712911434,0.341200226224925
"2633","5",Western Australia,"50492",Esperance,2.86298412507489,0.410706036755075,0.143453829575227
"2634","5",Western Australia,"50493",Etmilyn,44.0543357884456,44.054335788447,1.00000000000003
"2635","5",Western Australia,"50494",Eucla,5376.52549119503,5358.72476049534,0.996689175801576
"2636","5",Western Australia,"50495",Eurardy,1930.50378037636,1873.68516707553,0.970567986512956
"2637","5",Western Australia,"50496",Ewlyamartup,175.75374616872,85.4479999619586,0.48618024835687
"2638","5",Western Australia,"50497",Exmouth,91.0928205402529,88.2854775698098,0.969181512288309
"2639","5",Western Australia,"50498",Exmouth Gulf,6400.06562192766,6026.29447998248,0.941598857882867
"2640","5",Western Australia,"50499",Fairbridge,139.2325007025,76.0206190521424,0.5459976562123
"2641","5",Western Australia,"50500",Falcon,7.84486517510465,2.46097635175754,0.313705372473111
"2642","5",Western Australia,"50501",Ferguson (WA),50.9030006287176,32.1931231201777,0.63244057761922
"2643","5",Western Australia,"50502",Ferndale (WA),3.94776237599139,2.04023703990368,0.516808471632319
"2644","5",Western Australia,"50503",Feysville,1240.13839620472,1153.84801695221,0.930418750426091
"2645","5",Western Australia,"50504",Fimiston,4.64300013653189,,0
"2646","5",Western Australia,"50505",Finucane,2.60580614710903,0.91827245995495,0.35239477079817
"2647","5",Western Australia,"50506",Fitzgerald (WA),3.37124613997977,3.29581344681685,0.97762468534458
"2648","5",Western Australia,"50507",Fitzgerald River National Park,2823.36674854006,2812.8831717837,0.996286852651437
"2649","5",Western Australia,"50508",Fitzroy Crossing,31.9739537893216,30.7336224748254,0.961208071961672
"2650","5",Western Australia,"50509",Flint,699.055457990482,699.052654212562,0.999995989191003
"2651","5",Western Australia,"50510",Floreat,5.68055513046926,0.644141579852336,0.11339412523211
"2652","5",Western Australia,"50511",Flynn (WA),523.513871544869,515.2382294878,0.984192124589464
"2653","5",Western Australia,"50512",Forest Grove (WA),158.51019018018,157.888573641033,0.996078381216749
"2654","5",Western Australia,"50513",Forest Hill (WA),248.746644465739,192.648571218969,0.774477065339886
"2655","5",Western Australia,"50514",Forrest (WA),34452.5180724948,34451.2099477226,0.99996203108378
"2656","5",Western Australia,"50515",Forrest Beach (WA),21.6133823289412,16.6321292203621,0.769529218853033
"2657","5",Western Australia,"50516",Forrestania,3747.36536659844,3728.81676830457,0.995050229566832
"2658","5",Western Australia,"50517",Forrestdale,39.1754447941942,37.913005034649,0.967774717908696
"2659","5",Western Australia,"50518",Forrestfield,21.1061428984461,13.2202659250695,0.626370530545531
"2660","5",Western Australia,"50519",Fortescue (WA),12023.8110229487,12007.0430483347,0.998605435948559
"2661","5",Western Australia,"50520",Frankland River,1677.86690696809,1264.74127389394,0.753779259035112
"2662","5",Western Australia,"50521",Fraser Range,23139.0658726991,22720.9109016289,0.981928614864113
"2663","5",Western Australia,"50522",Fremantle,6.86173088447742,0.54290780405226,0.07912111582231
"2664","5",Western Australia,"50523",Furnissdale,8.57290012571537,7.77349787627249,0.906752413101724
"2665","5",Western Australia,"50524",Gabalong,94.1589735461217,11.2699193963214,0.119690338285188
"2666","5",Western Australia,"50525",Gabbadah,81.6296158494096,54.479265292002,0.667395830852682
"2667","5",Western Australia,"50526",Gabbin,980.186829732031,293.045536290936,0.298969061205455
"2668","5",Western Australia,"50527",Gairdner,1147.20387079448,1147.20387079449,1
"2669","5",Western Australia,"50528",Gap Ridge,71.6916789429197,45.1110834775438,0.629237369562245
"2670","5",Western Australia,"50529",Garden Island (WA),15.3958747052463,13.8198151198364,0.897631046265086
"2671","5",Western Australia,"50530",Gascoyne Junction,27.275478132602,24.1990140985267,0.887207695530808
"2672","5",Western Australia,"50531",Gascoyne River,34067.6654454938,34057.3612310266,0.999697536818787
"2673","5",Western Australia,"50532",Geegully Creek,10421.8440341445,10420.3517558998,0.99985681245662
"2674","5",Western Australia,"50533",Gelorup,30.473408581048,24.0852070156996,0.790368000732242
"2675","5",Western Australia,"50534",Geographe,7.05206617954303,3.1358453097893,0.444670431324923
"2676","5",Western Australia,"50535",Georgina (WA),90.8142286413272,6.68548594015853,0.0736171637438336
"2677","5",Western Australia,"50536",Geraldton,5.74288620279086,,0
"2678","5",Western Australia,"50537",Ghooli,1151.23177947227,1034.41846162497,0.898531885646128
"2679","5",Western Australia,"50538",Gibb,14616.676800163,14616.5274310298,0.999989780910174
"2680","5",Western Australia,"50539",Gibson,839.358659514497,177.455873164616,0.211418409940823
"2681","5",Western Australia,"50540",Gibson Desert North,127910.144487119,123018.877424149,0.961760131828619
"2682","5",Western Australia,"50541",Gibson Desert South,20949.4483552841,20713.2517709232,0.988725403153571
"2683","5",Western Australia,"50542",Gidgegannup,376.320019189835,351.566813237515,0.934222989237697
"2684","5",Western Australia,"50543",Gilgering,192.866302038693,66.3827334159117,0.344190419550814
"2685","5",Western Australia,"50544",Gillimanning,195.550290681814,88.4444518921782,0.452284942066841
"2686","5",Western Australia,"50545",Gillingarra,274.474669592382,134.966509111376,0.491726647532949
"2687","5",Western Australia,"50546",Gilroyd,1046.04793506265,1039.00356259909,0.993265726906536
"2688","5",Western Australia,"50547",Gingerah,31045.40890977,31011.1685262267,0.998897087049399
"2689","5",Western Australia,"50548",Gingin,11.7684997447303,2.5117968173892,0.213433901675864
"2690","5",Western Australia,"50549",Ginginup,90.4837522144868,32.9535179347959,0.364192654794878
"2691","5",Western Australia,"50550",Girrawheen,5.0615341199666,0.27822230073595,0.0549679789055312
"2692","5",Western Australia,"50551",Gledhow,7.84491116110849,7.20113682868205,0.917937332978608
"2693","5",Western Australia,"50552",Glen Forrest,16.0907161867704,16.0904020600942,0.999980477769134
"2694","5",Western Australia,"50553",Glen Iris (WA),5.81103782469691,3.14869099094325,0.541846583335134
"2695","5",Western Australia,"50554",Glen Mervyn,46.2710485075733,31.7951223771686,0.687149381798958
"2696","5",Western Australia,"50555",Glencoe (WA),116.087013081748,50.3260424868486,0.433520004958775
"2697","5",Western Australia,"50556",Glendalough,0.896475837568797,,0
"2698","5",Western Australia,"50557",Glenfield (WA),10.4788617755346,0.208080425712258,0.0198571591237201
"2699","5",Western Australia,"50558",Glenlynn,52.7986848235205,42.9345585470109,0.81317477301792
"2700","5",Western Australia,"50559",Glenoran,303.104689538037,289.477005255067,0.955039678522492
"2701","5",Western Australia,"50560",Glentromie,224.323609557831,89.3114958711499,0.398136852590745
"2702","5",Western Australia,"50561",Gnangara,18.3443972827832,16.2902547461069,0.888023438164189
"2703","5",Western Australia,"50562",Gnarabup,2.97249613871373,2.97227999622566,0.999927285864141
"2704","5",Western Australia,"50563",Gnoorea,17.5679339674216,9.03492525100648,0.51428501881673
"2705","5",Western Australia,"50564",Gnowangerup,4.51922637062573,2.18510600952957,0.483513289737468
"2706","5",Western Australia,"50565",Gnowellen,426.191857320451,426.191597787697,0.999999391042438
"2707","5",Western Australia,"50566",Golden Bay,5.46213887180392,2.97726383842843,0.545072893294118
"2708","5",Western Australia,"50567",Goode Beach,1.38417365998673,1.38039682351489,0.997271414287802
"2709","5",Western Australia,"50568",Goodlands,2594.8940370714,936.02324464623,0.360717328443448
"2710","5",Western Australia,"50569",Goomalling,55.4054403507764,21.8814577932155,0.394933379370007
"2711","5",Western Australia,"50570",Goomarin,333.657467917906,86.9317168567126,0.260541798747036
"2712","5",Western Australia,"50571",Gooseberry Hill,10.2629607012393,10.2629607012388,0.999999999999949
"2713","5",Western Australia,"50572",Gorge Rock,298.042769412917,77.5794146734039,0.260296248173439
"2714","5",Western Australia,"50573",Gorrie,32.421759584715,32.4217595846992,0.999999999999511
"2715","5",Western Australia,"50574",Gosnells,19.3001169545649,9.48151724601288,0.491267346634928
"2716","5",Western Australia,"50575",Gracetown,49.7561221250345,49.7363330660525,0.99960227891289
"2717","5",Western Australia,"50576",Granville (WA),54.4031947130654,15.9458694981484,0.293105388061317
"2718","5",Western Australia,"50577",Grass Patch,1696.67253157292,480.244751314161,0.283050937866569
"2719","5",Western Australia,"50578",Grass Valley,73.5725638748666,14.0914362908884,0.191531129931197
"2720","5",Western Australia,"50579",Green Head,141.683304410411,117.935645262924,0.832389149545118
"2721","5",Western Australia,"50580",Green Range,555.565836662188,555.565532339385,0.999999452229091
"2722","5",Western Australia,"50581",Green Valley (WA),75.6767044035448,75.6767040314421,0.999999995082994
"2723","5",Western Australia,"50582",Greenbushes,64.0471454074553,55.9627246257947,0.873773909356474
"2724","5",Western Australia,"50583",Greenfields,12.359840043125,3.31181745792127,0.267949863943701
"2725","5",Western Australia,"50584",Greenhills,81.0228992580708,23.5488270056149,0.290644092241234
"2726","5",Western Australia,"50585",Greenmount (WA),5.95101685200287,4.61224319582269,0.775034470667041
"2727","5",Western Australia,"50586",Greenough,86.4273132938015,35.177015568999,0.407012716563548
"2728","5",Western Australia,"50587",Greenwood (WA),6.66554352003728,0.503002503537986,0.0754630889477972
"2729","5",Western Australia,"50588",Greenwoods Valley,150.863266564459,24.1297515663958,0.159944512112801
"2730","5",Western Australia,"50589",Gregory (WA),0.148766346636266,0.143645034706436,0.96557479533761
"2731","5",Western Australia,"50590",Grey,2.27324077111917,2.02080279666455,0.888952381260371
"2732","5",Western Australia,"50591",Greys Plain,9.07839287245137,8.90552610997432,0.98095844001182
"2733","5",Western Australia,"50592",Grimwade,61.1621662199693,61.1621662199672,0.999999999999965
"2734","5",Western Australia,"50593",Guilderton,10.8044270458781,6.62877914835478,0.613524356285388
"2735","5",Western Australia,"50594",Guildford (WA),3.94080671483733,1.39921091545196,0.355056976071388
"2736","5",Western Australia,"50595",Gundaring,115.037956658622,45.468909228162,0.395251363539881
"2737","5",Western Australia,"50596",Gunyidi,500.172770513601,130.868664553205,0.261646919361131
"2738","5",Western Australia,"50597",Gutha,837.911831608593,441.712942998499,0.527159214532768
"2739","5",Western Australia,"50598",Gwambygine,52.9774094686538,15.3658384132938,0.290045107290223
"2740","5",Western Australia,"50599",Gwelup,3.64143052581984,0.572385618596942,0.157187021567046
"2741","5",Western Australia,"50600",Gwindinup,18.8454241204754,15.784136597202,0.837558045724887
"2742","5",Western Australia,"50601",Hacketts Gully,15.1526764947138,15.1526764947143,1.00000000000003
"2743","5",Western Australia,"50602",Halls Creek (WA),48.7660678656728,47.4819891304435,0.973668602136093
